181 1
0.0000000000000000 0.0009523810000000 0.0000000000000000 
0.0000067518890000 0.0011109670000000 0.0000000000000000 
0.0000202434500000 0.0012691230000000 0.0000000000000000 
0.0000404502500000 0.0014265620000000 0.0000000000000000 
0.0000673357100000 0.0015829990000000 0.0000000000000000 
0.0001008512000000 0.0017381500000000 0.0000000000000000 
0.0001409360000000 0.0018917350000000 0.0000000000000000 
0.0001875175000000 0.0020434770000000 0.0000000000000000 
0.0002405115000000 0.0021930990000000 0.0000000000000000 
0.0002998220000000 0.0023403320000000 0.0000000000000000 
0.0003653417000000 0.0024849090000000 0.0000000000000000 
0.0004369519000000 0.0026265680000000 0.0000000000000000 
0.0005145230000000 0.0027650520000000 0.0000000000000000 
0.0005979147000000 0.0029001120000000 0.0000000000000000 
0.0006869758000000 0.0030315020000000 0.0000000000000000 
0.0007815453000000 0.0031589850000000 0.0000000000000000 
0.0008814519000000 0.0032823300000000 0.0000000000000000 
0.0009865148000000 0.0034013130000000 0.0000000000000000 
0.0010965440000000 0.0035157200000000 0.0000000000000000 
0.0012113400000000 0.0036253430000000 0.0000000000000000 
0.0013306950000000 0.0037299830000000 0.0000000000000000 
0.0014522890000000 0.0038320130000000 0.0000000000000000 
0.0015738830000000 0.0039340430000000 0.0000000000000000 
0.0016954780000000 0.0040360730000000 0.0000000000000000 
0.0018170720000000 0.0041381020000000 0.0000000000000000 
0.0019386660000000 0.0042401320000000 0.0000000000000000 
0.0020602610000000 0.0043421620000000 0.0000000000000000 
0.0021818550000000 0.0044441920000000 0.0000000000000000 
0.0023034500000000 0.0045462210000000 0.0000000000000000 
0.0024250440000000 0.0046482510000000 0.0000000000000000 
0.0025466380000000 0.0047502810000000 0.0000000000000000 
0.0026682330000000 0.0048523110000000 0.0000000000000000 
0.0027898270000000 0.0049543410000000 0.0000000000000000 
0.0029114210000000 0.0050563700000000 0.0000000000000000 
0.0030330160000000 0.0051584000000000 0.0000000000000000 
0.0031546100000000 0.0052604300000000 0.0000000000000000 
0.0032762040000000 0.0053624600000000 0.0000000000000000 
0.0033977990000000 0.0054644890000000 0.0000000000000000 
0.0035193930000000 0.0055665190000000 0.0000000000000000 
0.0036409870000000 0.0056685490000000 0.0000000000000000 
0.0037625820000000 0.0057705790000000 0.0000000000000000 
0.0038841760000000 0.0058726090000000 0.0000000000000000 
0.0040057710000000 0.0059746380000000 0.0000000000000000 
0.0041273650000000 0.0060766680000000 0.0000000000000000 
0.0042489590000000 0.0061786980000000 0.0000000000000000 
0.0043705540000000 0.0062807280000000 0.0000000000000000 
