velocity
0.01 0.01
1768
-22 0 -11 0.0 0.0 0.0
-22 0 -10 0.0 0.0 0.0
-22 0 -9 0.0 0.0 0.0
-22 0 -8 0.0 0.0 0.0
-22 0 -7 0.0 0.0 0.0
-22 0 -6 0.0 0.0 0.0
-22 0 -5 -5.4780915471989768 12.0650021334607 1.3459597290175342
-22 0 -4 -5.5710013094256423 12.216515454748439 1.5605258718884067
-22 0 -3 -5.6566804015121237 12.467131500547563 1.8255196050975939
-22 0 -2 -5.6588462211767183 12.591015993540248 2.0885119621085826
-22 0 -1 -5.5997156690947012 12.63764533295465 2.3543923507122462
-22 0 0 -5.4942120451917429 12.659376928721558 2.6069987475952057
-22 0 1 -5.3738289760877418 12.65239364474041 2.8528317621829204
-22 0 2 -5.183350138944423 12.589015526896583 3.0866495512537839
-22 0 3 -4.9482903593384311 12.454660448061215 3.2731583874359593
-22 0 4 -4.6450566671972187 12.155726781478103 3.376394940704369
-22 0 5 -4.4110219041316174 11.985524513672756 3.4842553813479298
-22 0 6 0.0 0.0 0.0
-22 0 7 0.0 0.0 0.0
-22 0 8 0.0 0.0 0.0
-22 0 9 0.0 0.0 0.0
-22 0 10 0.0 0.0 0.0
-21 0 -13 0.0 0.0 0.0
-21 0 -12 0.0 0.0 0.0
-21 0 -11 0.0 0.0 0.0
-21 0 -10 0.0 0.0 0.0
-21 0 -9 0.0 0.0 0.0
-21 0 -8 -5.6630461005138413 12.103516451050286 0.45668306500624617
-21 0 -7 -5.8689284890604929 12.386073860155282 0.71644659049500092
-21 0 -6 -6.0902336163429851 12.686684748195852 1.0313290049090524
-21 0 -5 -6.2332893198253876 12.897543144838567 1.3346949550263558
-21 0 -4 -6.3781434723252719 13.099124537167093 1.6245174183346403
-21 0 -3 -6.4463989140941544 13.209903322442102 1.9038872967268914
-21 0 -2 -6.4458914431157766 13.250026958562204 2.1840947671736024
-21 0 -1 -6.391831166006499 13.251828822435014 2.4722567204219437
-21 0 0 -6.2857635264336684 13.248744823796624 2.7667276321864827
-21 0 1 -6.1322547233230171 13.247564505344066 3.0625490878512069
-21 0 2 -5.9181115722854507 13.240990404334005 3.3626259592150083
-21 0 3 -5.6472075551321641 13.212756058611616 3.6284374140611964
-21 0 4 -5.3285544434472447 13.120715632428832 3.829062598917496
-21 0 5 -4.9634487012021573 12.925306385910689 3.9541889833944235
-21 0 6 -4.6237044857719356 12.71193979521604 4.0549234723407555
-21 0 7 -4.2403785211420999 12.368686564204813 4.0835924336513907
-21 0 8 -3.9186624163365833 12.028851483491739 4.0780975904345453
-21 0 9 0.0 0.0 0.0
-21 0 10 0.0 0.0 0.0
-21 0 11 0.0 0.0 0.0
-21 0 12 0.0 0.0 0.0
-20 0 -15 0.0 0.0 0.0
-20 0 -14 0.0 0.0 0.0
-20 0 -13 0.0 0.0 0.0
-20 0 -12 0.0 0.0 0.0
-20 0 -11 0.0 0.0 0.0
-20 0 -10 -5.6796462701742021 12.140942649578529 -0.19657416776155784
-20 0 -9 -6.0418318788239604 12.57154988086746 0.036850013116845409
-20 0 -8 -6.3533510873208661 12.874370125368648 0.30908910897030384
-20 0 -7 -6.712240078432699 13.136280775845098 0.57871578735541618
-20 0 -6 -6.9287154311276513 13.178843931956772 0.84353740854032955
-20 0 -5 -7.0218810624016648 13.101364055387579 1.0988564901736897
-20 0 -4 -6.9972258784241657 12.945548223142916 1.3432610538617886
-20 0 -3 -6.8725654395221749 12.72452700793564 1.5858485290597972
-20 0 -2 -6.6867211253210508 12.465172426034188 1.8338553275809482
-20 0 -1 -6.5141419335304587 12.249724318060238 2.099098000890308
-20 0 0 -6.3904957237050199 12.202484899947445 2.3951695852646613
-20 0 1 -6.2986494047700692 12.242942826520711 2.6924065783063393
-20 0 2 -6.2189992112259675 12.449338972283277 3.0718952810922491
-20 0 3 -6.1176369223754419 12.73403076143963 3.4870602644574746
-20 0 4 -5.9394497541592557 12.983171346102852 3.8747028745375198
-20 0 5 -5.6608547961381124 13.160987405043139 4.2088405110693197
-20 0 6 -5.2953574016975962 13.258515373069036 4.4709382317948831
-20 0 7 -4.8526498476142548 13.218597960987795 4.6327590858451302
-20 0 8 -4.3525365478543199 12.917523245627086 4.6347025601974918
-20 0 9 -3.9227110266343623 12.548324526730783 4.602447579322229
-20 0 10 -3.4831195428902189 11.999389410415963 4.4628668398232332
-20 0 11 0.0 0.0 0.0
-20 0 12 0.0 0.0 0.0
-20 0 13 0.0 0.0 0.0
-20 0 14 0.0 0.0 0.0
-19 0 -16 0.0 0.0 0.0
-19 0 -15 0.0 0.0 0.0
-19 0 -14 0.0 0.0 0.0
-19 0 -13 0.0 0.0 0.0
-19 0 -12 -5.5587800592358008 12.028273085473927 -0.75303105082602617
-19 0 -11 -5.9675566735270928 12.573447420009584 -0.60445054061161008
-19 0 -10 -6.4119162396411129 13.000624604645832 -0.41607424096118906
-19 0 -9 -6.8450705977182755 13.206514082729756 -0.25576268526734014
-19 0 -8 -7.0885066772528731 13.070286855864355 -0.10924654780421354
-19 0 -7 -7.1022929380083752 12.653526960269435 0.07776502055447064
-19 0 -6 -6.7619267280658955 11.876394657660898 0.37081507120805846
-19 0 -5 -6.2919026662167177 11.031231568562601 0.71836902864012231
-19 0 -4 -5.7527265400407472 10.182943166523744 1.0259689761529571
-19 0 -3 -5.0498554052497591 9.0986020354377022 1.2724884568952481
-19 0 -2 -4.2079062683989479 7.6218084410836298 1.4250565289272392
-19 0 -1 -3.4890791737602691 6.0862368090308134 1.4673466243313473
-19 0 0 -3.2071625188434929 5.5307847669418742 1.4359239232626362
-19 0 1 -3.3002359133073296 5.8986454238940844 1.3679378898276608
-19 0 2 -3.846693259194824 7.4029073891214194 1.6046297449108293
-19 0 3 -4.452216189438281 8.9513956695888108 2.2036025224849145
-19 0 4 -4.8589818794616111 10.048288601510439 2.8102904679633416
-19 0 5 -5.1097652682728869 10.974278950866285 3.4023056561098843
-19 0 6 -5.3238688719402685 11.982795325506507 4.0479818007732744
-19 0 7 -5.3241836351632648 12.788580826904331 4.6609611692812365
-19 0 8 -4.9705836544400057 13.143515777098695 5.0370787754378714
-19 0 9 -4.4750289321025738 13.240236125062447 5.2085166161071985
-19 0 10 -3.9048325744642414 12.993971495690095 5.154347250279474
-19 0 11 -3.3884465164812769 12.508524702768533 4.9889391787333937
-19 0 12 -2.967993897269265 11.903787580127229 4.7675902435929878
-19 0 13 0.0 0.0 0.0
-19 0 14 0.0 0.0 0.0
-19 0 15 0.0 0.0 0.0
-18 0 -17 0.0 0.0 0.0
-18 0 -16 0.0 0.0 0.0
-18 0 -15 0.0 0.0 0.0
-18 0 -14 0.0 0.0 0.0
-18 0 -13 -5.7525951777694173 12.388947849260596 -1.1374536351042415
-18 0 -12 -6.2036149784620989 12.904044567926723 -1.0250563095178518
-18 0 -11 -6.7168164394874434 13.261870502454471 -0.96244324909968648
-18 0 -10 -7.0114343921742019 13.109264407077337 -0.93786134725898163
-18 0 -9 -6.8882374763738241 12.39467405958114 -0.86654666903755462
-18 0 -8 -6.2840092679447492 11.085067076052724 -0.60647346434427252
-18 0 -7 -5.3832735220280314 9.3606713674789006 -0.20973300664592967
-18 0 -6 -6.5519587627390123 9.580688730494602 0.27483787805460685
-18 0 -5 -0.787565732301995 1.8699156893530737 0.71417094213247612
-18 0 -4 -0.95259292833480713 1.6099203309881713 0.92968901787003477
-18 0 -3 -1.1260507891930496 1.0992407537010618 1.077235622026
-18 0 -2 -1.3175274348119892 0.53331834338061068 1.1275185199071818
-18 0 -1 -1.6422155754812613 1.0110147631342823 1.1706615620447129
-18 0 0 -1.2989179905543022 1.4616980036754352 0.7039435092235824
-18 0 1 -0.82143643731051563 1.1232996783015232 -0.062100905957272426
-18 0 2 -1.2634361899777593 0.84376908656082406 -0.57054666216040861
-18 0 3 -1.2519145717316551 0.49557766154947724 -0.41960470968352231
-18 0 4 -1.0424337145643403 0.95952233909368723 -0.32273140131223194
-18 0 5 -0.74439979040923665 1.275350997383808 -0.17844925533197759
-18 0 6 -4.2748965601661739 8.7209629414796002 3.2583419561188935
-18 0 7 -4.0848701806689363 9.4070952504349066 3.3993596064472755
-18 0 8 -4.5846831292935208 11.12137355723722 4.3542731557043135
-18 0 9 -4.7491914022053807 12.429560617265635 5.1457723912039395
-18 0 10 -4.4145706454274496 13.094036905215287 5.5972666636471011
-18 0 11 -3.8192741823967715 13.237541218914256 5.6759349100617742
-18 0 12 -3.229833589639397 12.860770264860356 5.4446506757011077
-18 0 13 -2.7879041208462918 12.310325466389019 5.1801723814909764
-18 0 14 0.0 0.0 0.0
-18 0 15 0.0 0.0 0.0
-18 0 16 0.0 0.0 0.0
-17 0 -18 0.0 0.0 0.0
-17 0 -17 0.0 0.0 0.0
-17 0 -16 0.0 0.0 0.0
-17 0 -15 -5.3326473239999999 11.94356346 -1.5771619079999999
-17 0 -14 -5.7842921620437249 12.529547888995268 -1.5225702209217271
-17 0 -13 -6.3682203653406244 13.131144104119477 -1.4863662325518565
-17 0 -12 -6.8091574609959675 13.26488645742981 -1.5188224952399092
-17 0 -11 -6.8704589071493833 12.789984567286529 -1.5650996949882192
-17 0 -10 -6.1351204969888382 11.259097583780926 -1.4094080641809092
-17 0 -9 -4.9110824757553262 8.9312088851509674 -1.0710730322476876
-17 0 -8 0.25677042987195087 1.4387715047984488 -0.37619581422760806
-17 0 -7 -0.4408394984981045 2.3898591761035579 -0.06400946206562054
-17 0 -6 -0.46004975515773761 2.4666523154129991 0.30383292264138478
-17 0 -5 -0.52880001892462603 2.1630882862733842 0.64030992811559118
-17 0 -4 -0.69511282049403178 1.5520974684333941 0.91716510321922196
-17 0 -3 -0.96319082807440304 0.83736962113759372 1.1156970346330088
-17 0 -2 -1.6660075864337733 1.5317292426731948 1.276807322548922
-17 0 -1 -1.9173025713017655 3.1875216836509197 0.82670725040057247
-17 0 0 -1.4542632868343051 3.6248223862821356 0.19800531783863795
-17 0 1 -0.69137411766935053 2.3474038410603937 -0.0052802025802341918
-17 0 2 -1.4015448138249733 2.4343102860500268 -0.65321166071239944
-17 0 3 -1.4452274786945303 1.3169194206583157 -0.91357654365462682
-17 0 4 -0.94717532470462518 0.78183236522183541 -0.59462204785165063
-17 0 5 -0.65430155061591366 1.4287202356348143 -0.3334149520647986
-17 0 6 -0.44399441834681153 1.8804185936139852 -0.0058521026691498706
