 #X, RHO, VEL, PRESS, TEMP
      0.002500        1.176829        0.000000   101325.000000      300.000031
      0.007500        1.176829        0.000000   101325.000000      300.000031
      0.012500        1.176829        0.000000   101325.000000      300.000031
      0.017500        1.176829        0.000000   101325.000000      300.000031
      0.022500        1.176829        0.000000   101325.000000      300.000031
      0.027500        1.176829        0.000000   101325.000000      300.000031
      0.032500        1.176829        0.000000   101325.000000      300.000031
      0.037500        1.176829        0.000000   101325.000000      300.000031
      0.042500        1.176829        0.000000   101325.000000      300.000031
      0.047500        1.176829        0.000000   101325.000000      300.000031
      0.052500        1.176829        0.000000   101325.000000      300.000031
      0.057500        1.176829        0.000000   101325.000000      300.000031
      0.062500        1.176829        0.000000   101325.000000      300.000031
      0.067500        1.176829        0.000000   101325.000000      300.000031
      0.072500        1.176829        0.000000   101325.000000      300.000031
      0.077500        1.176829        0.000000   101325.000000      300.000031
      0.082500        1.176829        0.000000   101325.000000      300.000031
      0.087500        1.176829        0.000000   101325.000000      300.000031
      0.092500        1.176829        0.000000   101325.000000      300.000031
      0.097500        1.176829        0.000000   101325.000000      300.000031
      0.102500        1.176829        0.000000   101325.000000      300.000031
      0.107500        1.176829        0.000000   101325.000000      300.000031
      0.112500        1.176829        0.000000   101325.000000      300.000031
      0.117500        1.176829        0.000000   101325.000000      300.000031
      0.122500        1.176829        0.000000   101325.000000      300.000031
      0.127500        1.176829        0.000000   101325.000000      300.000031
      0.132500        1.176829        0.000000   101325.000000      300.000031
      0.137500        1.176829        0.000000   101325.000000      300.000031
      0.142500        1.176829        0.000000   101325.000000      300.000031
      0.147500        1.176829        0.000000   101325.000000      300.000031
      0.152500        1.176829        0.000000   101325.000000      300.000031
      0.157500        1.176829        0.000000   101325.000000      300.000031
      0.162500        1.176829        0.000000   101325.000000      300.000031
      0.167500        1.176829        0.000000   101325.000000      300.000031
      0.172500        1.176829        0.000000   101325.000000      300.000031
      0.177500        1.176829        0.000000   101325.000000      300.000031
      0.182500        1.176829        0.000000   101325.000000      300.000031
      0.187500        1.176829        0.000000   101325.000000      300.000031
      0.192500        1.176829        0.000000   101325.000000      300.000031
      0.197500        1.176829        0.000000   101325.000000      300.000031
      0.202500        1.176829        0.000000   101325.000000      300.000031
      0.207500        1.176829        0.000000   101325.000000      300.000031
      0.212500        1.176829        0.000000   101325.000000      300.000031
      0.217500        1.176829        0.000000   101325.000000      300.000031
      0.222500        1.176829        0.000000   101325.000000      300.000031
      0.227500        1.176829        0.000000   101325.000000      300.000031
      0.232500        1.176829        0.000000   101325.000000      300.000031
      0.237500        1.176829        0.000000   101325.000000      300.000031
      0.242500        1.176829        0.000000   101325.000000      300.000031
      0.247500        1.176829        0.000000   101325.000000      300.000031
      0.252500        1.176829        0.000000   101325.000000      300.000031
      0.257500        1.176829        0.000000   101325.000000      300.000031
      0.262500        1.176829        0.000000   101325.000000      300.000031
      0.267500        1.176829        0.000000   101325.000000      300.000031
      0.272500        1.176829        0.000000   101325.000000      300.000031
      0.277500        1.176829        0.000000   101325.000000      300.000031
      0.282500        1.176829        0.000000   101325.000000      300.000031
      0.287500        1.176829        0.000000   101325.000000      300.000031
      0.292500        1.176829        0.000000   101325.000000      300.000031
      0.297500        1.176829        0.000000   101325.000000      300.000031
      0.302500        1.176829        0.000000   101325.000000      300.000031
      0.307500        1.176829        0.000000   101325.000000      300.000031
      0.312500        1.176829        0.000000   101325.000000      300.000031
      0.317500        1.176829        0.000000   101325.000000      300.000031
      0.322500        1.176829        0.000000   101325.000000      300.000031
      0.327500        1.170659        1.823934   100582.054688      299.369904
      0.332500        1.142800       10.157242    97247.023438      296.499573
      0.337500        1.115475       18.490625    94007.265625      293.643127
      0.342500        1.088673       26.823959    90860.351563      290.800354
      0.347500        1.062390       35.157265    87804.242188      287.971527
      0.352500        1.036617       43.490601    84836.664063      285.156555
      0.357500        1.011346       51.823933    81955.437500      282.355286
      0.362500        0.986571       60.157242    79158.531250      279.567902
      0.367500        0.962284       68.490570    76443.843750      276.794403
      0.372500        0.938477       76.823944    73809.312500      274.034637
      0.377500        0.915145       85.157265    71253.023438      271.288727
      0.382500        0.892278       93.490601    68773.007813      268.556702
      0.387500        0.869870      101.823921    66367.312500      265.838440
      0.392500        0.847916      110.157242    64034.140625      263.134033
      0.397500        0.826407      118.490570    61771.628906      260.443420
      0.402500        0.805336      126.823944    59577.941406      257.766663
      0.407500        0.784697      135.157257    57451.410156      255.103683
      0.412500        0.764484      143.490601    55390.281250      252.454605
      0.417500        0.744689      151.823914    53392.839844      249.819290
      0.422500        0.725307      160.157242    51457.476563      247.197845
      0.427500        0.706331      168.490570    49582.558594      244.590225
      0.432500        0.687753      176.823944    47766.484375      241.996399
